prev_id	curr_id	n	prev_title	curr_title	type
1031546	8570935	10	.308_Winchester	.300_Remington_Ultra_Magnum	other
4683430	8570935	777	.300_Winchester_Magnum	.300_Remington_Ultra_Magnum	link
2237843	8570935	57	.375_Remington_Ultra_Magnum	.300_Remington_Ultra_Magnum	link
9409212	8570935	26	.300_H&H_Magnum	.300_Remington_Ultra_Magnum	link
6490790	8570935	11	8mm_Remington_Magnum	.300_Remington_Ultra_Magnum	link
28187359	8570935	38	.338_Edge	.300_Remington_Ultra_Magnum	link
854742	8570935	231	List_of_rifle_cartridges	.300_Remington_Ultra_Magnum	link
""	8570935	12	other-twitter	.300_Remington_Ultra_Magnum	other
""	8570935	152	other-wikipedia	.300_Remington_Ultra_Magnum	other
""	8570935	2612	other-google	.300_Remington_Ultra_Magnum	other
8521852	8570935	147	.300_Winchester_Short_Magnum	.300_Remington_Ultra_Magnum	link
10961187	8570935	39	.300_Lapua_Magnum	.300_Remington_Ultra_Magnum	link
1057901	8570935	33	7_mm_caliber	.300_Remington_Ultra_Magnum	link
15797049	8570935	99	.338_Remington_Ultra_Magnum	.300_Remington_Ultra_Magnum	link
6467625	8570935	12	7mm_Remington_Magnum	.300_Remington_Ultra_Magnum	link
4756744	8570935	111	.300_Remington_SA_Ultra_Mag	.300_Remington_Ultra_Magnum	link
12755454	8570935	129	.300_Weatherby_Magnum	.300_Remington_Ultra_Magnum	link
1209196	8570935	156	Remington_Model_700	.300_Remington_Ultra_Magnum	link
15580374	8570935	19	Main_Page	.300_Remington_Ultra_Magnum	other
1776479	8570935	16	Magnum	.300_Remington_Ultra_Magnum	link
""	8570935	325	other-bing	.300_Remington_Ultra_Magnum	other
""	8570935	278	other-other	.300_Remington_Ultra_Magnum	other
""	2626701	86	other-yahoo	.300_Whisper	other
""	2626701	89	other-other	.300_Whisper	other
15580374	2626701	28	Main_Page	.300_Whisper	other
""	2626701	127	other-bing	.300_Whisper	other
5748976	2626701	26	Whisper_(cartridge_family)	.300_Whisper	link
239427	2626701	55	Table_of_handgun_and_rifle_cartridges	.300_Whisper	link
38048372	2626701	71	Suppressor	.300_Whisper	link
1193460	2626701	76	Subsonic_ammunition	.300_Whisper	link
""	2626701	202	other-empty	.300_Whisper	other
1061702	2626701	58	.221_Remington_Fireball	.300_Whisper	link
6690874	2626701	151	9×39mm	.300_Whisper	link
31636341	2626701	18	Advanced_Armament_Corporation	.300_Whisper	link
2705269	2626701	10	.338_Whisper	.300_Whisper	link
854742	2626701	40	List_of_rifle_cartridges	.300_Whisper	link
94860	2626701	44	AR-15	.300_Whisper	link
28997320	2626701	1580	300_AAC_Blackout_(7.62×35mm)	.300_Whisper	link
35022	2626701	15	5.56×45mm_NATO	.300_Whisper	link
44543594	2626701	115	List_of_AR_platform_calibers	.300_Whisper	link
""	2626701	1350	other-google	.300_Whisper	other
""	2626701	10	other-twitter	.300_Whisper	other
""	2626701	93	other-wikipedia	.300_Whisper	other
""	4683430	787	other-wikipedia	.300_Winchester_Magnum	other
""	4683430	13714	other-google	.300_Winchester_Magnum	other
""	4683430	220	other-twitter	.300_Winchester_Magnum	other
58221	4683430	404	United_States_Secret_Service	.300_Winchester_Magnum	link
583698	4683430	20	Weatherby	.300_Winchester_Magnum	link
695808	4683430	140	Walther_WA_2000	.300_Winchester_Magnum	link
""	4683430	1025	other-bing	.300_Winchester_Magnum	other
28123	4683430	108	Sniper	.300_Winchester_Magnum	link
""	4683430	745	other-other	.300_Winchester_Magnum	other
24223475	4683430	32	Precision_Sniper_Rifle	.300_Winchester_Magnum	other
1209196	4683430	244	Remington_Model_700	.300_Winchester_Magnum	link
1776479	4683430	12	Magnum	.300_Winchester_Magnum	link
15580374	4683430	193	Main_Page	.300_Winchester_Magnum	other
2572390	4683430	22	SR-25	.300_Winchester_Magnum	link
34437550	4683430	16	SSG08	.300_Winchester_Magnum	link
6895874	4683430	24	Modern_equipment_of_the_French_Army	.300_Winchester_Magnum	other
""	4683430	903	other-yahoo	.300_Winchester_Magnum	other
24877750	4683430	23	Equipment_of_the_United_States_Armed_Forces	.300_Winchester_Magnum	link
24977397	4683430	12	Equipment_of_the_United_States_Navy	.300_Winchester_Magnum	link
26436345	4683430	22	GOL_Sniper_Magnum	.300_Winchester_Magnum	link
636867	4683430	190	List_of_sniper_rifles	.300_Winchester_Magnum	link
41871870	4683430	35	List_of_modern_equipment_of_the_German_Army	.300_Winchester_Magnum	link
854742	4683430	716	List_of_rifle_cartridges	.300_Winchester_Magnum	link
13827373	4683430	11	Black_Talon	.300_Winchester_Magnum	link
1786319	4683430	46	.270_Winchester	.300_Winchester_Magnum	link
4013914	4683430	52	.375_Holland_&_Holland_Magnum	.300_Winchester_Magnum	link
28997320	4683430	13	300_AAC_Blackout_(7.62×35mm)	.300_Winchester_Magnum	other
9429841	4683430	31	.260_Remington	.300_Winchester_Magnum	link
2935674	4683430	11	7.92×57mm_Mauser	.300_Winchester_Magnum	other
2566665	4683430	10	.458_Winchester_Magnum	.300_Winchester_Magnum	link
16930007	4683430	88	6.5mm_Creedmoor	.300_Winchester_Magnum	link
1663105	4683430	25	.243_Winchester	.300_Winchester_Magnum	link
1031546	4683430	415	.308_Winchester	.300_Winchester_Magnum	link
246728	4683430	616	.50_BMG	.300_Winchester_Magnum	link
21682510	4683430	11	.338_Norma_Magnum	.300_Winchester_Magnum	link
4107368	4683430	57	Blaser_R93_Tactical	.300_Winchester_Magnum	link
737919	4683430	652	Accuracy_International_AWM	.300_Winchester_Magnum	link
30871355	4683430	343	7.62×51mm_NATO	.300_Winchester_Magnum	link
20307536	4683430	10	CZ_550	.300_Winchester_Magnum	link
175965	4683430	147	Caliber	.300_Winchester_Magnum	link
79270	4683430	59	Cartridge_(firearms)	.300_Winchester_Magnum	other
15669510	4683430	19	Desert_Tactical_Arms_Stealth_Recon_Scout	.300_Winchester_Magnum	link
8826561	4683430	36	.338_Federal	.300_Winchester_Magnum	link
689792	4683430	219	.338_Lapua_Magnum	.300_Winchester_Magnum	link
9409212	4683430	70	.300_H&H_Magnum	.300_Winchester_Magnum	link
3096150	4683430	17	.30-30_Winchester	.300_Winchester_Magnum	link
5965958	4683430	29	Break-action	.300_Winchester_Magnum	link
90016	4683430	48	Big_five_game	.300_Winchester_Magnum	link
737928	4683430	74	Accuracy_International_Arctic_Warfare	.300_Winchester_Magnum	link
992873	4683430	94	.30-06_Springfield	.300_Winchester_Magnum	other
8570935	4683430	43	.300_Remington_Ultra_Magnum	.300_Winchester_Magnum	other
""	4683430	2017	other-empty	.300_Winchester_Magnum	other
239427	4683430	95	Table_of_handgun_and_rifle_cartridges	.300_Winchester_Magnum	link
38048372	4683430	20	Suppressor	.300_Winchester_Magnum	link
1533534	4683430	13	Winchester_Repeating_Arms_Company	.300_Winchester_Magnum	link
32851	4683430	11	Wiki	.300_Winchester_Magnum	other
1637484	4683430	49	Winchester_Model_70	.300_Winchester_Magnum	link
779057	4683430	18	Winchester_Magnum	.300_Winchester_Magnum	link
504626	4683430	229	M24_Sniper_Weapon_System	.300_Winchester_Magnum	link
452905	4683430	254	Sniper_rifle	.300_Winchester_Magnum	link
29009448	4683430	390	M2010_Enhanced_Sniper_Rifle	.300_Winchester_Magnum	link
877616	4683430	63	M40_rifle	.300_Winchester_Magnum	link
29216368	4683430	27	Savage_110_BA	.300_Winchester_Magnum	link
17297699	4683430	22	Remington_Model_770	.300_Winchester_Magnum	link
35334121	4683430	69	Remington_MSR	.300_Winchester_Magnum	link
7856579	4683430	109	Sako_TRG	.300_Winchester_Magnum	link
33588624	4683430	10	7.62×39mm	.300_Winchester_Magnum	other
1057901	4683430	60	7_mm_caliber	.300_Winchester_Magnum	link
6556453	4683430	14	Armalite_AR-30	.300_Winchester_Magnum	link
12755454	4683430	15	.300_Weatherby_Magnum	.300_Winchester_Magnum	other
15797049	4683430	13	.338_Remington_Ultra_Magnum	.300_Winchester_Magnum	other
12162347	4683430	31	DSR-Precision_GmbH_DSR-1	.300_Winchester_Magnum	link
4756744	4683430	28	.300_Remington_SA_Ultra_Mag	.300_Winchester_Magnum	link
5201316	4683430	71	.338_Winchester_Magnum	.300_Winchester_Magnum	link
8521852	4683430	266	.300_Winchester_Short_Magnum	.300_Winchester_Magnum	link
34271398	4683430	15633	Chris_Kyle	.300_Winchester_Magnum	link
32247256	4683430	15	CZ-805_BREN	.300_Winchester_Magnum	link
6467625	4683430	67	7mm_Remington_Magnum	.300_Winchester_Magnum	other
14292998	4683430	48	.308_Norma_Magnum	.300_Winchester_Magnum	link
35023	4683430	116	7.62_mm_caliber	.300_Winchester_Magnum	link
9004107	4683430	23	Browning_BLR	.300_Winchester_Magnum	link
13136177	4683430	13	.270_Winchester_Short_Magnum	.300_Winchester_Magnum	link
30871643	4683430	86	FN_5.7×28mm	.300_Winchester_Magnum	link
24237133	4683430	22	Equipment_of_the_United_States_Army	.300_Winchester_Magnum	link
37675947	4683430	10	FN_Ballista	.300_Winchester_Magnum	link
1966049	4683430	105	Gauge_(bore_diameter)	.300_Winchester_Magnum	link
43273280	4683430	11	H-S_Precision_Pro_Series_2000_HTR	.300_Winchester_Magnum	link
854884	4683430	35	List_of_handgun_cartridges	.300_Winchester_Magnum	link
15580374	1036220	24	Main_Page	.303	other
""	1036220	42	other-wikipedia	.303	other
""	1036220	36	other-google	.303	other
""	1036220	25	other-empty	.303	other
1211942	17711761	18	Wildcat_cartridge	.303/25	link
""	17711761	16	other-empty	.303/25	other
450955	17711761	11	Gun_politics_in_Australia	.303/25	link
""	17711761	139	other-google	.303/25	other
""	17711761	13	other-wikipedia	.303/25	other
1036189	17711761	25	.303_British	.303/25	link
144484	17711761	21	Lee-Enfield	.303/25	link
854742	17711761	13	List_of_rifle_cartridges	.303/25	link
""	31721978	14	other-empty	.303_(film)	other
""	31721978	12	other-google	.303_(film)	other
""	1036189	67	other-twitter	.303_British	other
""	1036189	4800	other-google	.303_British	other
""	1036189	397	other-wikipedia	.303_British	other
6904469	1036189	21	List_of_military_equipment_of_the_Canadian_Army_during_the_Second_World_War	.303_British	link
2997686	1036189	11	List_of_machine_guns	.303_British	link
854742	1036189	260	List_of_rifle_cartridges	.303_British	link
58244	1036189	84	Cordite	.303_British	link
5201177	1036189	13	.444_Marlin	.303_British	link
30469951	1036189	22	13.2mm_TuF	.303_British	link
14405080	1036189	32	7.65×53mm_Argentine	.303_British	link
17711761	1036189	10	.303/25	.303_British	link
6579	1036189	17	Carbine	.303_British	link
530903	1036189	59	.45_ACP	.303_British	link
6671070	1036189	118	7.7×58mm_Arisaka	.303_British	link
1031658	1036189	53	7.62×54mmR	.303_British	link
7219809	1036189	18	Besa_machine_gun	.303_British	other
293797	1036189	10	Arisaka	.303_British	link
28059095	1036189	16	.30-06_Springfield_Wildcat_Cartridges	.303_British	link
1036220	1036189	163	.303	.303_British	link
992873	1036189	267	.30-06_Springfield	.303_British	link
79270	1036189	39	Cartridge_(firearms)	.303_British	link
57974	1036189	13	Battle_of_Britain	.303_British	link
11379266	1036189	19	303_(disambiguation)	.303_British	link
2935674	1036189	120	7.92×57mm_Mauser	.303_British	link
175965	1036189	78	Caliber	.303_British	link
7042232	1036189	70	6.5×50mmSR_Arisaka	.303_British	link
67679	1036189	33	Bullet	.303_British	link
523502	1036189	17	Boulton_Paul_Defiant	.303_British	link
8772156	1036189	31	.280_British	.303_British	link
9049636	1036189	23	.303_Savage	.303_British	link
1528752	1036189	23	EM-2_rifle	.303_British	link
2858114	1036189	48	Canadian_Rangers	.303_British	link
444013	1036189	37	Jungle_Carbine	.303_British	link
1058690	1036189	96	Lee-Metford	.303_British	link
144484	1036189	1097	Lee-Enfield	.303_British	link
4254897	1036189	16	Fullbore_target_rifle	.303_British	link
1862461	1036189	21	Heavy_machine_gun	.303_British	link
7360412	1036189	12	M1895_Colt-Browning_machine_gun	.303_British	link
2206965	1036189	22	Rim_(firearms)	.303_British	link
19623	1036189	33	Mitsubishi_A6M_Zero	.303_British	link
302393	1036189	115	Maxim_gun	.303_British	link
15580374	1036189	69	Main_Page	.303_British	other
7568878	1036189	11	Mark_V_tank	.303_British	link
617147	1036189	11	Lockheed_Hudson	.303_British	other
420128	1036189	19	SKS	.303_British	link
94139	1036189	10	Rifling	.303_British	link
3480160	1036189	104	M1917_Enfield	.303_British	link
6499347	1036189	19	Madsen_machine_gun	.303_British	link
732602	1036189	24	Savage_Arms	.303_British	link
30863956	1036189	83	M1919_Browning_machine_gun	.303_British	link
663219	1036189	59	Martini-Henry	.303_British	link
41275104	1036189	30	Type_97_aircraft_machine_gun	.303_British	link
10397011	1036189	76	Type_92_machine_gun	.303_British	link
408239	1036189	23	Tracer_ammunition	.303_British	link
11221666	1036189	23	Spitzer_(bullet)	.303_British	link
""	1036189	398	other-bing	.303_British	other
3647688	1036189	17	Snider-Enfield	.303_British	link
457319	1036189	22	Short_Sunderland	.303_British	link
""	1036189	245	other-other	.303_British	other
647603	1036189	245	Vickers_machine_gun	.303_British	link
2232191	1036189	24	Vickers_K_machine_gun	.303_British	link
13889750	1036189	44	Winchester_Model_1895	.303_British	link
""	1036189	619	other-empty	.303_British	other
27856049	1036189	15	W._D._M._Bell	.303_British	link
239427	1036189	53	Table_of_handgun_and_rifle_cartridges	.303_British	link
1211942	1036189	15	Wildcat_cartridge	.303_British	link
5175194	1036189	61	Martini-Enfield	.303_British	link
1481345	1036189	10	Matilda_I_(tank)	.303_British	link
397216	1036189	12	M1903_Springfield	.303_British	link
5020588	1036189	13	Remington_Rolling_Block_rifle	.303_British	link
378838	1036189	79	M1918_Browning_Automatic_Rifle	.303_British	link
3492676	1036189	42	Pattern_1914_Enfield	.303_British	link
452905	1036189	14	Sniper_rifle	.303_British	link
584327	1036189	27	Soft-point_bullet	.303_British	link
25456	1036189	10	Rifle	.303_British	link
364373	1036189	54	Ross_rifle	.303_British	link
3274489	1036189	25	Service_rifle	.303_British	link
84183	1036189	206	Manfred_von_Richthofen	.303_British	link
14626387	1036189	12	ROF_Radway_Green	.303_British	link
""	1036189	310	other-yahoo	.303_British	other
67815	1036189	112	Full_metal_jacket_bullet	.303_British	link
10171122	1036189	54	Intermediate_cartridge	.303_British	link
240872	1036189	93	Lewis_gun	.303_British	link
1188812	1036189	50	Hispano-Suiza_HS.404	.303_British	link
233443	1036189	227	Expanding_bullet	.303_British	link
7208646	1036189	19	Jallianwala_Bagh_massacre	.303_British	link
7133218	1036189	12	Ishapore_2A1_rifle	.303_British	link
482194	1036189	14	Light_machine_gun	.303_British	link
3144850	1036189	17	Hotchkiss_M1909_Benét–Mercié_machine_gun	.303_British	link
1006274	1036189	44	Headspace_(firearms)	.303_British	link
4312006	1036189	79	British_military_rifles	.303_British	link
3306226	1036189	28	.577/450_Martini-Henry	.303_British	link
8610940	1036189	40	Breda-SAFAT_machine_gun	.303_British	link
30858180	1036189	10	.276_Enfield	.303_British	link
1261673	1036189	33	7×57mm_Mauser	.303_British	link
9529888	1036189	15	Antique_firearms	.303_British	link
35023	1036189	127	7.62_mm_caliber	.303_British	link
1057901	1036189	91	7_mm_caliber	.303_British	link
240860	1036189	146	Bren_light_machine_gun	.303_British	link
4022711	1036189	21	List_of_infantry_weapons_and_equipment_of_the_Canadian_military	.303_British	link
""	45201617	13	other-wikipedia	.303_Magnum	other
854742	45201617	31	List_of_rifle_cartridges	.303_Magnum	link
""	45201617	10	other-empty	.303_Magnum	other
""	9049636	53	other-empty	.303_Savage	other
9049046	9049636	89	Savage_Model_99	.303_Savage	link
""	9049636	421	other-google	.303_Savage	other
""	9049636	37	other-wikipedia	.303_Savage	other
13025243	9049636	10	.250-3000_Savage	.303_Savage	link
7857838	9049636	132	.300_Savage	.303_Savage	link
854742	9049636	107	List_of_rifle_cartridges	.303_Savage	link
1036220	9049636	31	.303	.303_Savage	link
1036189	9049636	103	.303_British	.303_Savage	link
""	9049636	44	other-other	.303_Savage	other
""	9049636	57	other-bing	.303_Savage	other
""	9049636	57	other-yahoo	.303_Savage	other
""	8533586	71	other-yahoo	.308_Marlin_Express	other
""	8533586	66	other-empty	.308_Marlin_Express	other
239427	8533586	22	Table_of_handgun_and_rifle_cartridges	.308_Marlin_Express	link
""	8533586	40	other-wikipedia	.308_Marlin_Express	other
""	8533586	686	other-google	.308_Marlin_Express	other
""	8533586	83	other-bing	.308_Marlin_Express	other
""	8533586	55	other-other	.308_Marlin_Express	other
21628145	8533586	43	.338_Marlin_Express	.308_Marlin_Express	link
13443415	8533586	30	.307_Winchester	.308_Marlin_Express	link
854742	8533586	128	List_of_rifle_cartridges	.308_Marlin_Express	link
31602056	1031546	11	Weatherby_Mark_V	.308_Winchester	link
593214	1031546	32	Steyr_Scout	.308_Winchester	link
1211942	1031546	10	Wildcat_cartridge	.308_Winchester	link
1637484	1031546	57	Winchester_Model_70	.308_Winchester	link
38048372	1031546	10	Suppressor	.308_Winchester	link
1533534	1031546	20	Winchester_Repeating_Arms_Company	.308_Winchester	link
239427	1031546	144	Table_of_handgun_and_rifle_cartridges	.308_Winchester	link
""	1031546	1775	other-empty	.308_Winchester	other
17698594	1031546	11	Remington_Model_600	.308_Winchester	link
39311178	1031546	10	Ruger_Gunsite_Scout	.308_Winchester	link
609311	1031546	53	M1A_rifle	.308_Winchester	link
9049046	1031546	45	Savage_Model_99	.308_Winchester	link
877616	1031546	30	M40_rifle	.308_Winchester	link
149051	1031546	73	M1_Garand	.308_Winchester	link
11185110	1031546	53	Plastic-tipped_bullet	.308_Winchester	link
491485	1031546	61	M60_machine_gun	.308_Winchester	link
17297699	1031546	20	Remington_Model_770	.308_Winchester	link
7856579	1031546	104	Sako_TRG	.308_Winchester	link
7007955	1031546	14	Remington_XP-100	.308_Winchester	link
854742	1031546	1386	List_of_rifle_cartridges	.308_Winchester	link
636867	1031546	100	List_of_sniper_rifles	.308_Winchester	link
43862952	1031546	23	Eric_Frein	.308_Winchester	link
44543594	1031546	40	List_of_AR_platform_calibers	.308_Winchester	link
13487534	1031546	12	Kel-Tec_RFB	.308_Winchester	link
5778616	1031546	46	.220_Swift	.308_Winchester	link
20307536	1031546	21	CZ_550	.308_Winchester	link
1031658	1031546	40	7.62×54mmR	.308_Winchester	other
30871355	1031546	1318	7.62×51mm_NATO	.308_Winchester	link
9429841	1031546	113	.260_Remington	.308_Winchester	link
5201177	1031546	31	.444_Marlin	.308_Winchester	link
737928	1031546	231	Accuracy_International_Arctic_Warfare	.308_Winchester	link
821939	1031546	13	.22_Long_Rifle	.308_Winchester	other
5195989	1031546	17	.22-250_Remington	.308_Winchester	other
4107368	1031546	19	Blaser_R93_Tactical	.308_Winchester	link
3096150	1031546	104	.30-30_Winchester	.308_Winchester	link
15669510	1031546	11	Desert_Tactical_Arms_Stealth_Recon_Scout	.308_Winchester	link
2858114	1031546	23	Canadian_Rangers	.308_Winchester	link
14405080	1031546	15	7.65×53mm_Argentine	.308_Winchester	link
2868442	1031546	203	7mm-08_Remington	.308_Winchester	link
293797	1031546	23	Arisaka	.308_Winchester	link
13827373	1031546	11	Black_Talon	.308_Winchester	link
992873	1031546	1422	.30-06_Springfield	.308_Winchester	link
2935674	1031546	261	7.92×57mm_Mauser	.308_Winchester	link
6490790	1031546	20	8mm_Remington_Magnum	.308_Winchester	link
8826561	1031546	56	.338_Federal	.308_Winchester	link
689792	1031546	43	.338_Lapua_Magnum	.308_Winchester	other
35022	1031546	177	5.56×45mm_NATO	.308_Winchester	link
